artist_names,artists_id,danceability,energy,valence,tempo,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,explicit,duration_ms,popularity,year,release_date,song_title (censored),,genre
['Lucinda Williams'],837215,0.341,0.234,0.167,176.463,-12.307,1,8,0.703,0.000674,0.108,0.0423,0,288133,58,2003,1/1/2003,Fruits Of My Labor,,Folk
['Lucinda Williams'],837215,0.633,0.553,0.643,98.87,-6.983,1,11,0.0764,0,0.0817,0.0257,0,284560,53,1998,1/1/1998,Car Wheels On A Gravel Road,,Folk
['Lucinda Williams'],837215,0.625,0.815,0.919,94.352,-8.609,1,7,0.275,0.0288,0.0723,0.0759,0,208733,49,1998,1/1/1998,Can't Let Go,,Folk
['Lucinda Williams'],837215,0.43,0.163,0.593,82.065,-14.839,1,7,0.797,0,0.325,0.0376,0,206373,39,1980,1980,Sharp Cutting Wings (Song to a Poet),,Folk
['Lucinda Williams'],837215,0.693,0.337,0.215,115.073,-9.296,1,9,0.546,0,0.0928,0.0291,0,230093,46,1992,8/21/1992,********* About What Happens When We Talk,,Folk
['Lucinda Williams'],837215,0.681,0.484,0.652,102.315,-9.775,1,7,0.0802,0.00369,0.21,0.0251,0,278267,47,2003,1/1/2003,Righteously,,Folk
['Lucinda Williams'],837215,0.643,0.331,0.326,107.34,-11.947,1,4,0.476,4.38E-06,0.0977,0.0258,0,243827,41,1992,8/21/1992,Sweet Old World,,Folk
['Malvina Reynolds'],669015,0.588,0.269,0.512,122.15,-9.341,1,5,0.952,0.0419,0.0934,0.048,0,131440,42,2000,5/23/2000,Little Boxes,,Folk
['Malvina Reynolds'],669015,0.489,0.017,0.352,86.725,-20.72,1,5,0.872,0,0.07,0.108,0,121400,18,1960,1/1/1960,Let it Be,,Folk
['Martin Sexton'],307913,0.635,0.132,0.367,72.474,-14.813,1,6,0.569,1.02E-06,0.0944,0.0359,0,264400,36,1996,1996,Glory Bound,,Folk
['Martin Sexton'],307913,0.837,0.418,0.929,127.536,-13.817,1,1,0.374,1.32E-05,0.0517,0.0557,0,185667,41,1996,1996,Diner,,Folk
['Michael Chapman'],451183,0.426,0.37,0.239,89.998,-12.433,0,5,0.512,0.0111,0.113,0.0271,0,200320,32,1970,6/5/1970,Kodak Ghosts,,Folk
['Michael Chapman'],451183,0.5,0.517,0.435,146.194,-10.666,1,11,0.628,0.00299,0.113,0.0299,0,222693,39,1969,7/1/1969,You Say,,Folk
['Michael Chapman'],451183,0.404,0.473,0.199,140.519,-10.247,1,7,0.368,1.69E-05,0.157,0.0336,0,570987,35,1970,6/5/1970,Aviator,,Folk
['Michael Hurley'],394449,0.428,0.152,0.281,114.733,-14.262,0,9,0.972,8.43E-06,0.192,0.0358,0,273147,30,1971,9/1/1971,Werewolf,,Folk
['Michael Hurley'],394449,0.5,0.0227,0.451,90.384,-31.385,1,7,0.931,0.0282,0.131,0.0347,0,146920,18,1964,1964,I Like My Wine,,Folk
['Michael Hurley'],394449,0.402,0.11,0.119,140.678,-20.053,1,0,0.888,0.00351,0.325,0.0323,0,284480,18,1964,1964,The Animal Song - If I Could Ramble Like a Hound,,Folk
['Michael Hurley'],394449,0.709,0.133,0.26,118.194,-22.293,0,11,0.864,0.000736,0.12,0.0411,0,246827,15,1964,1964,**** Mama,,Folk
['Michael Hurley'],394449,0.792,0.366,0.852,96.45,-10.133,1,9,0.942,0.0013,0.645,0.0369,0,173387,25,1971,9/1/1971,Open Up,,Folk
['Michael Hurley'],394449,0.398,0.237,0.727,162.676,-21.48,1,5,0.846,0.0482,0.122,0.0329,0,150613,15,1964,1964,Raven Rock - They Took Away the Diesel,,Folk
['Michael Hurley'],394449,0.473,0.0561,0.159,89.113,-18.925,1,2,0.964,0.02,0.136,0.0362,0,245067,14,1964,1964,Intersoular *****,,Folk
['Michael Hurley'],394449,0.574,0.0294,0.311,101.038,-24.654,1,1,0.951,6.27E-05,0.104,0.038,0,342187,15,1964,1964,The Werewolf Song,,Folk
['Michael Hurley'],394449,0.816,0.322,0.729,90.711,-9.993,1,4,0.872,0.0496,0.0844,0.0416,0,220400,25,1971,9/1/1971,Grand Canyon Line,,Folk
['Michael Hurley'],394449,0.419,0.31,0.763,183.868,-17.669,1,4,0.852,0.000944,0.126,0.0433,0,136067,13,1964,1964,Captain Kidd,,Folk
['Michael Hurley'],394449,0.495,0.128,0.177,72.248,-13.501,0,11,0.981,0.528,0.0956,0.0319,0,126573,25,1971,9/1/1971,Troubled Waters,,Folk
['Michael Hurley'],394449,0.489,0.154,0.473,100.993,-12.139,1,6,0.951,1.29E-05,0.103,0.0373,0,222200,25,1971,9/1/1971,Light Green Fellow,,Folk
['Michael Hurley'],394449,0.731,0.466,0.729,127.568,-13.049,1,2,0.521,0.00135,0.081,0.0375,0,246000,25,1976,1/1/1976,Sweet Lucy,,Folk
['Michael Hurley'],394449,0.633,0.316,0.719,76.631,-9.635,1,2,0.944,0.928,0.201,0.0572,0,125133,22,1971,9/1/1971,Red ******** Reel,,Folk
['Michael Hurley'],394449,0.612,0.122,0.535,65.314,-13.004,1,9,0.98,0.0744,0.124,0.0382,0,116133,22,1971,9/1/1971,Jocko's Lament,,Folk
['Michael Hurley'],394449,0.775,0.429,0.862,126.245,-10.972,1,2,0.554,0.00104,0.119,0.0382,0,215533,21,1976,1/1/1976,Hog Of The Forsaken,,Folk
['Michael Hurley'],394449,0.638,0.287,0.519,89.978,-13.061,1,0,0.924,0.00131,0.0976,0.0385,0,191227,21,1971,9/1/1971,Get the Best of Me,,Folk
['Michael Hurley'],394449,0.489,0.0363,0.215,101.449,-22.843,0,8,0.928,0.0205,0.0815,0.0454,0,448013,36,1964,1964,The Tea Song,,Folk
['Michael Hurley'],394449,0.542,0.238,0.515,138.698,-10.132,1,7,0.981,0.00255,0.092,0.0298,0,171440,44,1971,9/1/1971,Be Kind to Me,,Folk
['Michael Hurley'],394449,0.633,0.016,0.307,70.995,-18.242,1,5,0.994,0.914,0.103,0.0596,0,207333,37,1971,9/1/1971,Penguins,,Folk
['Michael Hurley'],394449,0.565,0.04,0.103,146.063,-24.66,1,1,0.93,0.074,0.0927,0.0365,0,380893,25,1964,1964,**** Mountain,,Folk
['Michael Hurley'],394449,0.72,0.175,0.24,64.435,-17.7,1,7,0.901,1.01E-06,0.0868,0.0408,0,165040,21,1964,1964,Just a Bum,,Folk
['Michael Hurley'],394449,0.461,0.235,0.307,79.222,-11.128,1,0,0.969,0.00267,0.114,0.0285,0,322960,33,1971,9/1/1971,**********,,Folk
['Michael Hurley'],394449,0.833,0.568,0.925,113.846,-8.142,1,10,0.655,0.00133,0.101,0.0344,0,349067,43,1994,9/1/1994,I Paint a Design,,Folk
['Michael Hurley'],394449,0.454,0.194,0.503,80.571,-18.893,1,6,0.914,0.00031,0.316,0.0434,0,252587,21,1964,1964,"No, No, No, I Won't Come (Go) Down No More",,Folk
['Michael Hurley'],394449,0.576,0.229,0.597,78.242,-17.556,1,4,0.849,0,0.0655,0.0336,0,214960,20,1964,1964,You Get Down by the Pool Hall Clickety Clack - Sister Song,,Folk
['Mike Seeger'],487271,0.519,0.331,0.346,111.073,-12.311,1,7,0.746,1.80E-05,0.292,0.0444,0,209720,10,1962,1/1/1962,Worried *****,,Folk
['Mike Seeger'],487271,0.375,0.41,0.881,159.505,-11.798,0,1,0.974,0.0279,0.31,0.032,0,164013,16,1962,1/1/1962,John Hardy,,Folk
['Nic Jones'],332641,0.668,0.231,0.528,112.772,-17.348,1,10,0.774,9.23E-06,0.117,0.0315,0,362960,24,1980,1980,***********,,Folk
['Odetta'],888730,0.419,0.609,0.92,115.145,-1.437,1,8,0.878,0,0.091,0.0319,0,136146,2,1954,4/7/1954,Santy Anno,,Folk
['Odetta'],888730,0.725,0.614,0.861,130.866,-2.214,1,11,0.853,0,0.107,0.177,0,166094,3,1954,4/7/1954,I Was Born About ****** Years Ago / The Biggest Thing,,Folk
['Odetta'],888730,0.485,0.463,0.619,116.852,-6.746,1,4,0.427,0.00337,0.217,0.0334,0,208187,9,1956,1956,Take This Hammer,,Folk
['Odetta'],888730,0.406,0.416,0.756,108.273,-5.798,1,8,0.353,0.0207,0.0767,0.0269,0,161187,9,1956,1956,Chilly Winds,,Folk
['Odetta'],888730,0.492,0.16,0.467,98.224,-8.231,1,6,0.889,0.00208,0.124,0.0283,0,230760,8,1956,1956,Hound ***,,Folk
['Odetta'],888730,0.372,0.236,0.452,172.142,-7.571,0,1,0.915,0.0135,0.153,0.0294,0,195373,9,1956,1956,**** O' Diamonds,,Folk
['Odetta'],888730,0.579,0.357,0.591,108.414,-12.298,0,7,0.897,7.56E-05,0.497,0.0495,0,140507,12,1962,1962,****** Knows You When You're Down And Out,,Folk
['Odetta'],888730,0.562,0.118,0.424,78.784,-15.197,1,8,0.977,0.0053,0.0933,0.0335,0,262067,20,1962,1962,"Oh, My Babe",,Folk
['Odetta'],888730,0.439,0.128,0.296,73.728,-11.482,0,8,0.941,0.00153,0.141,0.0317,0,137574,2,1954,4/7/1954,No More Cane on the Brazo,,Folk
['Odetta'],888730,0.434,0.278,0.559,174.914,-6.698,0,0,0.852,3.02E-05,0.237,0.0325,0,307013,8,1956,1956,Easy Rider,,Folk
['Odetta'],888730,0.632,0.414,0.704,125.32,-4.948,1,0,0.841,0.00669,0.159,0.0389,0,102587,7,1956,1956,Alabama Bound,,Folk
['Odetta'],888730,0.338,0.206,0.468,115.223,-11.81,1,10,0.983,0.012,0.109,0.0339,0,160907,7,1956,1956,'Buked and Scorned,,Folk
['Odetta'],888730,0.706,0.294,0.725,127.504,-8.319,1,9,0.87,0.000806,0.16,0.0408,0,143267,8,1956,1956,Shame and Scandal,,Folk
['Odetta'],888730,0.495,0.107,0.285,64.711,-19.629,1,10,0.983,0.0131,0.648,0.0399,0,158520,21,1966,1966,Sakura - Live,,Folk
['Odetta'],888730,0.373,0.0904,0.151,140.656,-15.435,0,4,0.983,0.00384,0.0896,0.0463,0,162400,8,1956,1956,If I Had a Ribbon Bow,,Folk
['Odetta'],888730,0.679,0.345,0.81,137.137,-5.894,0,0,0.859,0.00706,0.13,0.0359,0,113827,8,1956,1956,Joshua,,Folk
['Odetta'],888730,0.36,0.281,0.221,112.261,-8.556,1,9,0.782,0.087,0.106,0.0314,0,180693,6,1956,1956,**** River,,Folk
['Odetta'],888730,0.248,0.161,0.273,88.246,-13.019,1,4,0.992,0.0044,0.118,0.0329,0,181533,9,1956,1956,**** **** Sea,,Folk
['Odetta'],888730,0.5,0.259,0.707,107.252,-7.132,1,0,0.697,0.16,0.24,0.0291,0,157747,11,1957,10/22/1957,The ******** Special,,Folk
['Odetta'],888730,0.611,0.105,0.32,80.115,-15.628,1,2,0.972,0.00113,0.108,0.0776,0,183827,12,1963,12/31/1963,This Little Light of Mine,,Folk
['Odetta'],888730,0.627,0.514,0.895,91.876,-10.882,1,4,0.757,0.00167,0.128,0.0338,0,168627,19,1965,1965,"Long Ago, Far Away",,Folk
['Odetta'],888730,0.454,0.213,0.418,172.032,-7.37,1,4,0.946,0.000549,0.0685,0.032,0,152920,6,1956,1956,Been in the Pen,,Folk
['Odetta'],888730,0.449,0.707,0.57,93.457,-2.015,1,10,0.726,1.74E-06,0.0951,0.0455,0,138987,10,1960,4/14/1960,This Land,,Folk
['Odetta'],888730,0.588,0.374,0.335,90.952,-10.866,0,5,0.729,0.00637,0.106,0.0331,0,208587,12,1963,12/31/1963,900 Miles,,Folk
['Odetta'],888730,0.807,0.408,0.586,119.528,-7.819,0,1,0.913,0,0.667,0.338,0,85626,2,1954,4/7/1954,Riding in My Car (Car Song),,Folk
['Odetta'],888730,0.625,0.155,0.748,169.277,-14.143,1,6,0.911,0.00362,0.108,0.208,0,144227,18,1965,1965,Paths of Victory,,Folk
['Odetta'],888730,0.625,0.265,0.66,99.475,-11.741,1,4,0.921,0.00226,0.0933,0.0338,0,239933,18,1965,1965,Walkin' Down The Line,,Folk
['Odetta'],888730,0.453,0.194,0.255,80.06,-14.149,1,0,0.949,5.03E-06,0.0849,0.0346,0,249600,22,1965,1965,******* In the Wind,,Folk
['Odetta'],888730,0.72,0.487,0.893,124.567,-8.183,1,8,0.656,4.81E-06,0.152,0.177,0,111040,6,1957,10/22/1957,The Fox,,Folk
['Odetta'],888730,0.504,0.317,0.451,84.002,-13.143,0,7,0.851,0.000569,0.106,0.0508,0,223040,17,1965,1965,Long Time Gone,,Folk
['Odetta'],888730,0.554,0.335,0.791,108.372,-9.705,0,4,0.723,0.0112,0.119,0.0367,0,143080,9,1957,10/22/1957,"Sail Away Ladies, Sail Away",,Folk
['Odetta'],888730,0.785,0.105,0.507,108.855,-15.413,1,1,0.865,0,0.128,0.356,0,111800,2,1956,1956,***** Gonna Cut You Down,,Folk
['Odetta'],888730,0.371,0.245,0.571,79.387,-8.97,1,8,0.934,0.00571,0.116,0.0377,0,240480,6,1960,4/14/1960,Pastures of Plenty,,Folk
['Odetta'],888730,0.431,0.0803,0.547,136.946,-14.025,1,7,0.944,0.000123,0.109,0.0344,0,115680,8,1963,12/31/1963,I Never Will Marry,,Folk
['Odetta'],888730,0.635,0.225,0.888,119.978,-11.899,1,9,0.67,2.59E-06,0.126,0.0514,0,114467,34,1956,1956,He's Got the Whole World in His *****,,Folk
['Odetta'],888730,0.496,0.491,0.492,99.303,-7.643,0,10,0.381,0.00782,0.138,0.0291,0,170640,31,1956,1956,Gallows Tree (Gallows Pole),,Folk
['Odetta'],888730,0.413,0.186,0.31,81.038,-4.249,1,4,0.934,7.26E-06,0.315,0.0376,0,218840,15,1954,4/7/1954,Water Boy,,Folk
['Odetta'],888730,0.779,0.216,0.392,125.831,-13.175,1,2,0.728,0.000626,0.0969,0.043,0,341293,41,1965,1965,"Don't Think Twice, It's All Right",,Folk
['Odetta'],888730,0.457,0.485,0.825,166.668,-11.182,1,9,0.819,9.50E-05,0.206,0.0416,0,168960,39,1965,1965,"Baby, I'm In The Mood For You",,Folk
['Odetta'],888730,0.796,0.375,0.643,88.958,-13.338,1,2,0.0971,0.000736,0.0498,0.072,0,234531,52,1970,12/1/1970,Hit Or Miss,,Folk
['Odetta'],888730,0.348,0.00311,0.367,109.649,-19.833,1,1,0.994,0.00635,0.124,0.0489,0,133133,19,1956,1956,"Glory, Glory",,Folk
['Odetta'],888730,0.52,0.139,0.529,103.25,-16.767,1,8,0.95,0.00349,0.137,0.0324,0,378960,40,1965,1965,Tomorrow Is a Long Time,,Folk
['Odetta'],888730,0.56,0.812,0.759,154.758,-0.996,0,4,0.831,0,0.224,0.0535,0,104694,10,1954,4/7/1954,Rock Island Line,,Folk
['Odetta'],888730,0.37,0.274,0.358,130.429,-7.749,1,0,0.858,0.0453,0.11,0.0372,0,366547,17,1956,1956,Spiritual Trilogy / Oh Freedom / Come and Go with Me / I'm on My Way,,Folk
['Odetta'],888730,0.414,0.215,0.335,167.912,-14.85,1,8,0.925,0.000869,0.109,0.05,0,311773,31,1965,1965,With **** On Our Side,,Folk
['Odetta'],888730,0.507,0.532,0.477,137.434,-2.011,1,4,0.896,0,0.202,0.0429,0,237267,5,1954,4/7/1954,Old Cotton Fields at Home,,Folk
['Odetta'],888730,0.717,0.143,0.487,110.86,-11.386,1,1,0.941,1.24E-05,0.0929,0.315,0,111493,14,1956,1956,***** Gonna Cut You Down,,Folk
['Odetta'],888730,0.775,0.0494,0.242,79.149,-13.208,0,0,0.846,1.35E-05,0.0613,0.0403,0,131933,12,1956,1956,Another Man Done Gone,,Folk
['Odetta'],888730,0.764,0.366,0.745,113.462,-12.526,1,8,0.909,0.000858,0.144,0.0455,0,139373,17,1962,1962,Go Down Sunshine,,Folk
['Odetta'],888730,0.391,0.217,0.409,170.933,-13.66,1,2,0.945,0.00047,0.127,0.0492,0,277667,25,1965,1965,The Times They Are A-Changin',,Folk
['Odetta'],888730,0.533,0.174,0.502,108.956,-16.235,1,9,0.936,0.00173,0.134,0.0342,0,376667,24,1965,1965,Masters Of War,,Folk
['Odetta'],888730,0.641,0.525,0.88,94.659,-11.433,1,2,0.864,0.00116,0.504,0.284,0,134213,38,1976,10/8/1976,Hit Or Miss - Live,,Folk
['Odetta'],888730,0.564,0.484,0.413,136.606,-1.328,1,6,0.855,0.000388,0.158,0.0364,0,188346,5,1954,4/7/1954,John Henry,,Folk
['Odetta'],888730,0.388,0.704,0.383,164.855,-4.951,1,9,0.965,0.000719,0.197,0.0339,0,180906,3,1954,4/7/1954,Payday at Coal Creek,,Folk
['Odetta'],888730,0.477,0.58,0.306,137.185,-5.656,1,7,0.925,5.60E-05,0.185,0.0611,0,154627,3,1954,4/7/1954,Old ****,,Folk
['Odetta'],888730,0.533,0.335,0.878,127.243,-6.605,0,10,0.806,0.00226,0.104,0.0296,0,115960,13,1956,1956,Santy Anno,,Folk
['Odetta'],888730,0.432,0.208,0.323,78.49,-13.756,1,0,0.952,8.36E-06,0.104,0.0352,0,249627,16,1963,12/31/1963,******* In the Wind,,Folk
['Odetta'],888730,0.5,0.0751,0.253,111.795,-18.119,1,7,0.95,0.000894,0.105,0.0424,0,643173,25,1965,1965,Mr. ********** Man,,Folk
['Odetta'],888730,0.513,0.589,0.694,130.568,-0.552,1,0,0.716,0,0.233,0.0334,0,125453,3,1954,4/7/1954,"Run, Come See Jerusalem",,Folk
['Odetta'],888730,0.45,0.332,0.475,102.466,-7.901,1,9,0.846,0,0.169,0.0691,0,171387,3,1954,4/7/1954,The Frozen Logger,,Folk
['Odetta'],888730,0.346,0.454,0.584,115.302,-5.181,1,0,0.772,0.0135,0.426,0.0323,0,171040,10,1956,1956,Muleskinner *****,,Folk
['Oscar Brand'],894664,0.705,0.296,0.868,128.735,-12.978,1,5,0.748,0,0.113,0.155,0,172787,11,1959,1959,I Wanted Wings,,Folk
['Oscar Brand'],894664,0.793,0.605,0.964,120.905,-6.954,1,7,0.78,0,0.307,0.0462,0,153222,7,1960,6/15/1960,"Gee, but I Wanna Go Home",,Folk
['Oscar Brand'],894664,0.626,0.562,0.874,134.31,-12.197,1,5,0.673,0,0.082,0.181,0,96707,6,1959,1959,Itazuke Tower,,Folk
['Oscar Brand'],894664,0.52,0.31,0.885,202.487,-9.166,1,4,0.902,0,0.0775,0.0607,0,194462,7,1960,6/15/1960,Wake Island,,Folk
['Oscar Brand'],894664,0.75,0.727,0.726,123.64,-12.457,0,6,0.796,0,0.361,0.128,0,204213,7,1959,1959,Save a Fighter Pilot's ****,,Folk
"['Peggy Seeger', 'Ewan MacColl']",837150,0.393,0.0451,0.347,140.798,-21.082,1,2,0.945,0.000917,0.127,0.0442,0,159347,13,1962,1/1/1962,The First Time Ever I Saw Your Face,,Folk
"['Peggy Seeger', 'Ewan MacColl']",837150,0.644,0.0484,0.388,112.047,-19.004,1,8,0.964,0,0.136,0.0405,0,207560,9,1962,1/1/1962,The Shoals of Herring,,Folk
['Peggy Seeger'],837150,0.504,0.0128,0.532,97.208,-24.406,0,10,0.964,0,0.117,0.154,0,106933,5,1955,1/1/1955,The Wagoner's Lad,,Folk
['Peggy Seeger'],837150,0.59,0.126,0.588,124.52,-21.923,1,7,0.992,0.00135,0.12,0.102,0,132107,6,1955,1/1/1955,Katy Cruel,,Folk
['Peggy Seeger'],837150,0.676,0.0366,0.599,122.115,-25.364,1,5,0.984,0.000185,0.183,0.304,0,66200,12,1957,1/1/1957,Snake Baked a Hoecake,,Folk
['Peggy Seeger'],837150,0.587,0.149,0.851,98.578,-18.748,0,4,0.984,0,0.133,0.0923,0,197787,4,1955,1/1/1955,All of Her Answers Were No,,Folk
['Peggy Seeger'],837150,0.582,0.246,0.861,136.836,-21.402,0,9,0.954,2.97E-05,0.0853,0.0738,0,131893,4,1955,1/1/1955,Leatherwing Bat,,Folk
['Peggy Seeger'],837150,0.576,0.0955,0.716,129.475,-25.714,1,7,0.967,0,0.144,0.0781,0,137920,4,1955,1/1/1955,Long ******** Road,,Folk
['Peggy Seeger'],837150,0.526,0.19,0.838,146.402,-22.59,1,5,0.956,7.96E-06,0.0989,0.0746,0,248333,4,1955,1/1/1955,House Carpenter,,Folk
['Peggy Seeger'],837150,0.651,0.128,0.665,105.359,-17.118,0,9,0.972,0,0.102,0.0989,0,133747,5,1957,1/1/1957,Little ***** ***,,Folk
['Peggy Seeger'],837150,0.386,0.0793,0.327,101.578,-24.298,0,4,0.982,0.00284,0.124,0.0404,0,140307,12,1955,1/1/1955,The Butcher Boy,,Folk
['Peggy Seeger'],837150,0.431,0.0894,0.579,175.625,-21.346,0,1,0.984,0.000122,0.145,0.134,0,105280,7,1955,1/1/1955,"Whistle, Daughter, Whistle",,Folk
['Peggy Seeger'],837150,0.395,0.0325,0.605,123.77,-26.293,0,1,0.989,0.0013,0.119,0.038,0,175480,7,1955,1/1/1955,When I Was Single,,Folk
['Peggy Seeger'],837150,0.338,0.0314,0.814,97.475,-29.911,1,11,0.982,7.25E-06,0.14,0.0473,0,116787,8,1955,1/1/1955,When First Unto This Country a Stranger I Came,,Folk
['Peggy Seeger'],837150,0.584,0.101,0.892,74.601,-21.682,1,10,0.978,0.0014,0.109,0.0862,0,114653,5,1955,1/1/1955,The Old Maid's Song,,Folk
['Pentangle'],838559,0.509,0.523,0.756,111.914,-13.379,0,2,0.378,0.000374,0.179,0.0283,0,400200,30,1969,10/1/1969,Hunting Song,,Folk
['Pentangle'],838559,0.539,0.51,0.56,118.109,-13.317,1,5,0.336,0.108,0.0806,0.0306,0,278827,28,1969,10/1/1969,Once I Had a Sweetheart,,Folk
['Pentangle'],838559,0.366,0.127,0.535,163.04,-19.477,0,7,0.929,3.84E-06,0.171,0.0403,0,419867,27,1970,11/1/1970,Cruel Sister,,Folk
['Pentangle'],838559,0.516,0.494,0.814,89.452,-11.077,0,7,0.403,0.0102,0.112,0.0311,0,194333,43,1969,10/1/1969,Light Flight,,Folk
['Pentangle'],838559,0.445,0.153,0.163,99.675,-23.719,1,2,0.757,0.827,0.639,0.0374,0,228667,32,1968,12/1/1968,Goodbye Pork Pie Hat - Live at the Royal Festival Hall **** with Intro,,Folk
['Pete Seeger'],266160,0.6,0.14,0.671,95.689,-20.467,1,3,0.984,0.0028,0.23,0.043,0,135507,3,1954,1/1/1954,**** **** Sea,,Folk
['Pete Seeger'],266160,0.533,0.17,0.54,88.686,-19.393,1,7,0.982,0.126,0.137,0.128,0,99293,3,1954,1/1/1954,Delia's Gone,,Folk
['Pete Seeger'],266160,0.696,0.12,0.359,70.459,-25.336,1,7,0.919,2.89E-06,0.264,0.282,0,69787,3,1954,1/1/1954,A Basic *****,,Folk
['Pete Seeger'],266160,0.498,0.245,0.595,171.946,-13.473,0,7,0.992,3.25E-06,0.101,0.0424,0,129800,40,1998,5/19/1998,Which Side are You On?,,Folk
['Pete Seeger'],266160,0.558,0.0256,0.781,102.74,-26.249,0,0,0.962,0.00233,0.0838,0.0406,0,107773,3,1951,1/1/1951,All the Pretty Little Horses,,Folk
['Pete Seeger'],266160,0.489,0.14,0.439,130.617,-19.962,1,4,0.905,0,0.163,0.0564,0,297440,9,1961,1/1/1961,The Dying Miner,,Folk
['Pete Seeger'],266160,0.324,0.518,0.525,114.214,-9.785,1,10,0.791,0,0.681,0.0337,0,280000,7,1961,1961,We Shall Overcome - Live,,Folk
['Pete Seeger'],266160,0.423,0.172,0.556,43.238,-18.437,0,8,0.989,0.00121,0.289,0.0929,0,143733,2,1954,1/1/1954,Go and Dig My Grave,,Folk
['Pete Seeger'],266160,0.73,0.0953,0.204,120.193,-20.969,0,4,0.894,0,0.181,0.373,0,56027,1,1954,1/1/1954,Now with the Index Finger,,Folk
['Pete Seeger'],266160,0.509,0.197,0.581,76.284,-14.984,1,1,0.903,0,0.121,0.0495,0,115800,9,1958,1/1/1958,There is Mean Things Happening in This Land,,Folk
['Pete Seeger'],266160,0.539,0.13,0.804,131.487,-23.596,1,7,0.944,0.938,0.266,0.22,0,26080,0,1954,1/1/1954,Using This ******* And a Little,,Folk
['Pete Seeger'],266160,0.542,0.288,0.617,114.151,-19.379,1,0,0.913,0.00176,0.132,0.134,0,46387,1,1954,1/1/1954,"Well, Now, If You Study The",,Folk
['Pete Seeger'],266160,0.482,0.257,0.933,143.423,-18.823,0,11,0.948,0.514,0.0987,0.0703,0,138480,3,1955,1/1/1955,The Mexican *****,,Folk
['Pete Seeger'],266160,0.662,0.0276,0.711,80.883,-25.717,1,9,0.973,3.62E-05,0.0392,0.0591,0,188253,5,1956,1/1/1956,******* Through,,Folk
['Pete Seeger'],266160,0.574,0.307,0.672,95.922,-16.198,1,8,0.986,0.0049,0.339,0.0393,0,130280,12,1962,1/1/1962,Red River Valley,,Folk
['Pete Seeger'],266160,0.496,0.185,0.258,135.954,-14.281,1,10,0.949,0,0.159,0.0846,0,114907,28,1972,4/1/1972,Where Have All the Flowers Gone? - Live,,Folk
['Pete Seeger'],266160,0.622,0.0953,0.252,111.844,-20.604,1,2,0.767,0,0.0948,0.0746,0,169413,2,1955,1/1/1955,Tuning Up,,Folk
['Pete Seeger'],266160,0.557,0.0385,0.62,81.05,-27.331,0,1,0.957,0.00119,0.113,0.103,0,166293,4,1956,1/1/1956,Kisses Sweeter Than Wine,,Folk
['Pete Seeger'],266160,0.75,0.0502,0.457,101.167,-27.188,1,5,0.988,0.294,0.166,0.0511,0,74307,0,1951,1/1/1951,The Mail Boat,,Folk
['Pete Seeger'],266160,0.745,0.119,0.637,80.877,-26.971,0,4,0.868,0,0.252,0.874,0,49027,1,1954,1/1/1954,Double Thumbing,,Folk
['Pete Seeger'],266160,0.365,0.283,0.779,119.014,-20.786,1,2,0.942,0.571,0.354,0.0986,0,28760,0,1954,1/1/1954,Here's the Song. 'Hard Ain't It Hard',,Folk
['Pete Seeger'],266160,0.477,0.0537,0.58,116.948,-24.232,1,10,0.961,0.00785,0.0711,0.0393,0,158467,6,1958,1/1/1958,House of the Rising Sun,,Folk
['Pete Seeger'],266160,0.555,0.182,0.415,106.405,-18.066,1,11,0.991,0.00747,0.157,0.097,0,201160,7,1960,1960,Sacco's Letter to His Son,,Folk
['Pete Seeger'],266160,0.452,0.428,0.379,68.226,-17.34,0,11,0.882,0,0.662,0.188,0,145933,8,1962,1962,Fifteen Miles On The Erie ***** - Live,,Folk
['Pete Seeger'],266160,0.571,0.0805,0.307,79.516,-23.315,0,10,0.838,0.000178,0.119,0.061,0,121173,14,1965,1965,**** Bless The *****,,Folk
['Pete Seeger'],266160,0.708,0.15,0.163,111.421,-22.124,1,9,0.697,0,0.239,0.613,0,141680,1,1955,1/1/1955,"a: The ""Church Lick""; b:""Hammering On""",,Folk
['Pete Seeger'],266160,0.558,0.159,0.842,83.108,-20.688,1,4,0.985,0.0553,0.0887,0.068,0,196573,6,1956,1/1/1956,Study War No More (Down by the Riverside),,Folk
['Pete Seeger'],266160,0.636,0.0451,0.227,132.538,-23.017,1,8,0.96,0.0539,0.0858,0.0625,0,227173,5,1956,1/1/1956,I'll Sing You a Love Song,,Folk
['Pete Seeger'],266160,0.173,0.54,0.445,89.285,-9.991,1,2,0.758,0.000504,0.633,0.0329,0,124307,7,1962,1962,"Michael, Row The Boat ****** - Live",,Folk
['Pete Seeger'],266160,0.375,0.282,0.839,79.101,-15.039,0,11,0.891,0,0.215,0.0383,0,119493,34,1996,9/3/1996,Keep Your Eyes On The Prize,,Folk
['Pete Seeger'],266160,0.297,0.0135,0.38,76.412,-33.832,0,10,0.98,0.00694,0.0689,0.0661,0,170520,3,1956,1/1/1956,Over the Hills,,Folk
['Pete Seeger'],266160,0.662,0.367,0.965,128.715,-13.552,1,9,0.959,0.583,0.127,0.0595,0,101320,6,1957,1/1/1957,Yankee Doodle,,Folk
